model_name,sku,wishlistCount,qty,wishlist/stock
VC S15702,vincent-chase-vc-s15702-c1-sunglasses,0,151,0.0
LKB S15365,lenskart-boost-lkb-s15365-c2-sun-dup,0,450,0.0
JJ E10004,john-jacobs-jj-e10004-c13-eyeglasses,0,131,0.0
JJ E11724,john-jacobs-jj-e11724-c6-eyeglasses,0,181,0.0
LA E15418,lenskart-air-la-e15418-c6-eyeglasses,0,2441,0.0
LB E14058-XW,lenskart-blu-lb-e14058-xw-c42-eyeglasses,0,4455,0.0
LB E14058-N,lenskart-hustlr-lb-e14058-n-c51-eyeglasses,0,4217,0.0
VC E11335,vincent-chase-vc-e11335-c2-f-rimless-eyeglasses,45,23,1.9565217391304348
JJ 2239,john-jacobs-jj-2239-full-rim-cat-eye-c5-eyeglasses,963,362,2.660220994475138
JJ E13577,john-jacobs-jjj-e13577-full-rim-c1eyeglassses,636,79,8.050632911392405
JJ E13020,john-jacobs-jj-e13020-c1-eye-dup,3623,32,113.21875
JJ E13572S,john-jacobs-jj-e13572s-c3-eyeglasses,212,238,0.8907563025210085
JJ S13088M,john-jacobs-jj-s13088-c3-sunglasses,401,81,4.950617283950617
HP E10035L,hooper-hp-e10063m-c3-eyeglasses,0,126,0.0
JJ E14308,john-jacobs-jj-e14308-c3-eyeglasses,0,332,0.0
JJ E14374,john-jacobs-jj-e14374-c2-eyeglasses,49,82,0.5975609756097561
JJ E14382,john-jacobs-jj-e14382-c3-eyeglasses,24,627,0.03827751196172249
HP D10096L,hooper-hp-e10096ce-c1-eyeglasses,0,147,0.0
HP D10010M,hooper-hp-e10010ce-c2-eyeglasses,0,6,0.0
JJ E13742,john-jacobs-jj-e13742-c3-eyeglasses,0,1145,0.0
OJ E14896,ojos21-oj-e14896-c1-eyeglasses,0,274,0.0
LKB S15376,lenskart-boost-lkb-s15376-c3-sunglasses,0,377,0.0
Aquacolor Peachy Brown Zero Power Monthly,aquacolor-premium-monthly-dispos-color-cl-peachy-brown-2-lp,0,0,
Bausch & Lomb Lacelle Brown Zero Power Monthly,bausch-lomb-lacelle-pemium-brown2-lens-box,0,0,
LKB S15367,lenskart-boost-lkb-s15367-c2-sun-dup,0,15,0.0
LB E13740,lenskart-blu-lb-e13740-c7-eyeglasses,0,184,0.0
LB E13737,lenskart-blu-lb-e13737-c7-eyeglasses,0,348,0.0
LB E16064,lenskart-blu-lb-e16064-c1-eyeglasses,0,354,0.0
LK D16279,lenskart-lk-d16279-c1-eyeglasses,0,217,0.0
VC E16789,vincent-chase-vc-e16789-c2-eyeglasses,0,1349,0.0
LK E16946,vincent-chase-vc-e16946-c1-eyeglasses,0,221,0.0
JJ E11723,john-jacobs-jj-e11723-c1-dupc-eyeglasses,924,1726,0.5353418308227115
JJ E13567,john-jacobs-jj-e13567-fulll-rim-c1-eyeglaasses,924,56,16.5
JJ E13741,john-jacobs-jj-e13741-c2-eyeglasses,754,800,0.9425
JJ E13932,john-jacobs-jj-e13932-c3-eyegglaassas,155,293,0.5290102389078498
JJ E13097XL,john-jacobs-jj-e13097xl-c3-eyeglasses,297,360,0.825
JJ E14306,john-jacobs-jj-e14306-c3-eyeglasses,0,428,0.0
JJ E14433,john-jacobs-jj-e14433-c3-eyeglasses,0,654,0.0
VC S14593,vincent-chase-vc-s14593-c1-sunglasses,324,389,0.8329048843187661
JJ E14645,john-jacobs-jj-e14645-c1-eyeglasses,0,296,0.0
HP D10095L,hooper-hp-e10095ce-c2-eyeglasses,0,181,0.0
HP D10095L,hooper-hp-e10095ce-c1-eyeglasses,0,106,0.0
HP D10099L,hooper-hp-e10099ce-c1-eyeglasses,0,180,0.0
HP D10006L,hooper-hp-e10006ce-c2-eyeglasses,0,37,0.0
HP E10025L,hooper-hp-e10025l-c4-eyeglasses,0,81,0.0
JJ E14727,john-jacobs-jj-e14727-c2-eyeglasses,0,1105,0.0
JJ E14752,john-jacobs-jj-e14752-c1-eyeglasses,0,22,0.0
JJ E14755,john-jacobs-jj-e14755-c1-eyeglasses,0,343,0.0
JJ E14761,john-jacobs-jj-e14761-c1-eyeglasses,0,230,0.0
JJ E13553,john-jacobs-jj-e13553-c5-eyeglasses,0,79,0.0
OJ E15071,ojos21-oj-e15071-c1-eyeglasses,0,9,0.0
JJ E15296,john-jacobs-jj-e15296-c2-eyeglasses,0,135,0.0
JJ E13594,john-jacobs-jj-e13594-c5-eyeglasses,0,856,0.0
JJ S15450,john-jacobs-jj-s15450-c2-sunglasses,0,55,0.0
JJ E15551,john-jacobs-jj-e15551-c2-eyeglasses,0,17,0.0
HP D15011,hooper-hp-d15011l-c7-eyeglasses,0,117,0.0
Bausch & Lomb Lacelle Hazel Zero Power Monthly,bausch-lomb-lacelle-pemium-hazel2-lens-box,0,0,
LB E13738,lenskart-blu-lb-e13738-c7-eyeglasses,0,387,0.0
LB E16059,lenskart-blu-lb-e16059-c3-eyeglasses,0,256,0.0
VC E13789,vincent-chase-vc-e13789-c6-eyeglasses,0,2549,0.0
VC E13783,vincent-chase-vc-e13783-c4-eyeglasses,0,2510,0.0
VC E16789,vincent-chase-vc-e16789-c3-eyeglasses,0,1414,0.0
VC E16906,vincent-chase-vc-e16906-c1-eyeglasses,0,1061,0.0
VC E11335,vincent-chase-vc-e11335-c5-g-rimless-eyeglasses,101,40,2.525
JJ 8034,john-jacobs-jj-8034-full-rim-wayfarer-c3-eyeglasses,749,19,39.421052631578945
Thinoptics Manhattan Frontpage,thinoptics-manhattan-black-power-200-eyeglasses,1077,173,6.22543352601156
JJ E13189,john-jacobs-jj-e13189-c2-eyeglasses,313,10,31.3
JJ E10118,john-jacobs-jj-e10118-c7-dupc-eyeglasses,3094,161,19.217391304347824
JJ E12543,john-jacobs-full-rim-jj-e12543-c1-dupc-eyeglasses,1718,256,6.7109375
JJ E13792,john-jacobs-jj-e13792-c2-eyeglasses,399,802,0.4975062344139651
JJ S13898,john-jacobs-jj-s13898-c2-sunglasses,477,2,238.5
JJ S13936,john-jacobs-jj-s13936-c3-sunglaasseas,203,54,3.759259259259259
LB E14059,lenskart-blu-lb-e14059-c3-eyeglasses,1156,135,8.562962962962963
HP E10007,hooper-hp-e10007-c1-eyeglasses,177,83,2.1325301204819276
HP E10010,hooper-hp-e10010-c1-eyeglasses,403,66,6.106060606060606
JJ E14306,john-jacobs-jj-e14306-c4-eyeglasses,0,113,0.0
JJ E14370,john-jacobs-jj-e14370-c2-eyeglasses,44,857,0.051341890315052506
JJ E13571,john-jacobs-jj-e13571-c4-eyeglasses,0,82,0.0
JJ E14728,john-jacobs-jj-e14728-c3-eyeglasses,0,992,0.0
JJ E14728,john-jacobs-jj-e14728-c2-eyeglasses,0,1017,0.0
OJ E14715,ojos21-oj-e14715-c1-eyeglasses,0,89,0.0
JJ E14756,john-jacobs-jj-e14756-c2-eyeglasses,0,762,0.0
JJ E12736,john-jacobs-jj-e12736-c7-eyeglasses,0,1095,0.0
VC E14970AF,vincent-chase-vc-e14970af-c3-eyeglasses,0,146,0.0
OJ S15224,ojos21-oj-s15224-c1-sunglasses,0,28,0.0
LKB S15396,lenskart-boost-lkb-s15396-c1-swimming-goggles,0,836,0.0
LK D16280,lenskart-lk-d16280-c1-eyeglasses,0,219,0.0
LK S16739,lenskart-studio-lk-s16739-c2-sunglasses,0,707,0.0
JJ E13003,john-jacobs-jj-e13003-c2-dupl-eyeglasses,1517,166,9.13855421686747
LB E14131,lenskart-blu-lb-e14131-c3-c3-eyeglasses,2741,12,228.41666666666666
JJ E14261,john-jacobs-jj-e14261-c2-eyeglasses,82,225,0.36444444444444446
HP E10017,hooper-hp-e10017-c3-eyeglasses,115,93,1.2365591397849462
HP E10017L,hooper-hp-e10017l-c3-eyeglasses,257,58,4.431034482758621
OJ E14388,ojos21-oj-e14388-c2-eyeglasses,0,240,0.0
JJ S14444,john-jacobs-jj-s14444-c1-sunglasses,237,5,47.4
JJ S14448,john-jacobs-jj-s14448-c2-sunglasses,83,1,83.0
JJ E14489,john-jacobs-jj-e14489-c1-eyeglasses,14,610,0.022950819672131147
JJ E14504,john-jacobs-jj-e14504-c3-eyeglasses,0,9,0.0
JJ E14645,john-jacobs-jj-e14645-c4-eyeglasses,0,410,0.0
JJ E14732,john-jacobs-jj-e14732-c1-eyeglasses,0,236,0.0
VC E14847,vincent-chase-vc-e14847-c2-eyeglasses,0,514,0.0
HP E10023AFL,hooper-hp-e10023af-c3-eyeglasses,0,14,0.0
JJ E14995,john-jacobs-jj-e14995-c2-eyeglasses,0,307,0.0
VC E14967AF,vincent-chase-vc-e14967af-c2-eyeglasses,0,152,0.0
OJ S15225,ojos21-oj-s15225-c1-sunglasses,0,13,0.0
JJ S15450,john-jacobs-jj-s15450-c1-sunglasses,0,51,0.0
VC S15803,vincent-chase-vc-s15803-c1-sunglasses,0,8,0.0
VC E16791,vincent-chase-vc-e16791-c1-eyeglasses,0,1220,0.0
LA E11415,lenskart-air-la-e11415-c7-eyeglasses,0,1002,0.0
VC E16906,vincent-chase-vc-e16906-c2-eyeglasses,0,825,0.0
JJ E10547,john-jacobs-jj-e10547-c3-eyeglasses,1499,70,21.414285714285715
JJ E10334,john-jacobs-jj-e10334-c9-dupc-eyeglasses,2111,221,9.552036199095022
LKJ E10044CE,lenskart-junior-new-e10044ce-full-rm-round-tr90-c4-eyeglses,664,43,15.44186046511628
JJ E13103,john-jacobs-jj-e13103-c1-dup-eyeglasses,1164,507,2.2958579881656807
LKJ E10073,lenskart-junior-lkj-e10073-c2-eyeglasses,785,51,15.392156862745098
JJ E13932,john-jacobs-jj-e13932-c4-eyegglaassas,166,281,0.5907473309608541
JJ S13935,john-jacobs-jj-s13935-c2-sunglaasseas,383,102,3.7549019607843137
JJ E14380,john-jacobs-jj-e14380-c3-eyeglasses,16,463,0.03455723542116631
JJ E14382,john-jacobs-jj-e14382-c1-eyeglasses,14,429,0.03263403263403263
JJ E14543,john-jacobs-jj-e14543-c2-eyeglasses,0,452,0.0
HP D10103M,hooper-hp-e10103ce-c1-eyeglasses,0,14,0.0
HP E10068L,hooper-hp-e10068l-c4-eyeglasses,0,142,0.0
JJ E14693,john-jacobs-jj-e14693-c2-eyeglasses,0,359,0.0
OJ E14717,ojos21-oj-e14717-c2-eyeglasses,0,148,0.0
JJ S14985,john-jacobs-jj-s14985-c3-sunglasses,0,28,0.0
LKB S15546,lenskart-boost-lkb-s15546-c1-swimming-goggles,0,401,0.0
LR E15615,lenskart-blu-lb-e14058-c33-eyeglasses,0,99,0.0
LB E16058,lenskart-blu-lb-e16058-c3-eyeglasses,0,78,0.0
LA E16723,lenskart-air-la-e16723-c2-eyeglasses,0,1340,0.0
LA E16724,lenskart-air-la-e16724-c2-eyeglasses,0,904,0.0
LA E16728,lenskart-air-la-e16728-c2-eyeglasses,0,987,0.0
VC S16734,vincent-chase-vc-s16734-c3-sunglasses,0,1374,0.0
JJ E10227,john-jacobs-jj-e10227-c5-eyeglasses,2439,6,406.5
JJ E12813,john-jacobs-jj-e12813-c1-eyeglasses,2863,22,130.13636363636363
JJ E13193,john-jacobs-jj-e13193-c1-eyeglasses,559,2,279.5
JJ E10004,john-jacobs-jj-e10004-c5-dupc-eyeglasses,1653,1536,1.076171875
LKJ E10031,lenskart-junior-lkj-e10031-c2-eyeglasses,554,92,6.021739130434782
JJ E12997,john-jacobs-jj-e12997-c1-dupl-eyeglasses,1750,174,10.057471264367816
JJ E13494,john-jacobs-jj-e13494-c3-eyeglasses,767,3,255.66666666666666
JJ E13100,john-jacobs-jj-e13100-c1-dup-eyeglasses,2012,865,2.3260115606936416
Clalen Iris Suzy Gray Zero Power Daily,clalen-iris-suzy-gray-dailies-premium-color-10-lens,22,49989,0.00044009682130068616
Clalen Iris Alicia Brown Zero Power Daily,clalen-iris-alicia-brown-dailies-color-10-lens,13,49997,0.0002600156009360562
Clalen Iris Soul Brown Zero Power Daily,clalen-iris-soul-brown-dailies-color-10-lens,32,49998,0.000640025601024041
JJ E13742,john-jacobs-jj-e13742-c2-eyeglasses,834,821,1.0158343483556638
HP E10007,hooper-hp-e10007-c2-eyeglasses,141,19,7.421052631578948
JJ E14307,john-jacobs-jj-e14307-c2-eyeglasses,0,412,0.0
JJ E14313,john-jacobs-jj-e14313-c2-eyeglasses,0,9,0.0
JJ E14374,john-jacobs-jj-e14374-c3-eyeglasses,61,45,1.3555555555555556
JJ E14432,john-jacobs-jj-e14432-c2-eyeglasses,0,649,0.0
JJ E14432,john-jacobs-jj-e14432-c3-eyeglasses,0,809,0.0
JJ S14444,john-jacobs-jj-s14444-c2-sunglasses,115,25,4.6
JJ E14649,john-jacobs-jj-e14649-c4-eyeglasses,0,148,0.0
JJ S14696,john-jacobs-jj-s14696-c4-sunglasses,0,3,0.0
JJ S14696,john-jacobs-jj-s14696-c3-sunglasses,0,51,0.0
OJ E14712,ojos21-oj-e14712-c2-eyeglasses,0,28,0.0
JJ S14986,john-jacobs-jj-s14986-c1-sunglasses,0,53,0.0
OJ E14890,ojos21-oj-e14890-c1-eyeglasses,0,198,0.0
VC E15057AF,vincent-chase-vc-e14965af-c2-eyeglasses,0,19,0.0
LR E15615,lenskart-readers-lr-e15615-c6f-eyeglasses,0,111,0.0
LB E16060,lenskart-blu-lb-e16060-c2-eyeglasses,0,340,0.0
LA E16723,lenskart-air-la-e16723-c1-eyeglasses,0,1091,0.0
VC S16734,vincent-chase-vc-s16734-c1-sunglasses,0,1240,0.0
LK S16739,lenskart-studio-lk-s16739-c3-sunglasses,0,780,0.0
LA E11412/N,lenskart-air-la-e11412/n-c7-eyeglasses,0,847,0.0
HP D15011,hooper-hp-d15011-c16-eyeglasses,0,363,0.0
LB E14058-XW,lenskart-hustlr-lb-e14058-xw-c53-eyeglasses,0,1470,0.0
JJ E11724,john-jacobs-jj-e11724-c2-dupc-eyeglasses,1026,101,10.158415841584159
JJ E13099,john-jacobs-jj-e13099-c1-dup-eyeglasses,1280,970,1.3195876288659794
LKJ E10064,lenskart-junior-lkj-e10056ce-c4-eyeglasses,236,115,2.0521739130434784
LKJ E10064,lenskart-junior-lkj-e10056ce-c5-eyeglasses,309,68,4.544117647058823
LKJ E10067CE,lenskart-lkj-e10067ce-c1-eyeglasses,941,58,16.224137931034484
LKJ E10062,lenskart-junior-lkj-e10062-c14-dup-eyeglasses,86,92,0.9347826086956522
JJ E13773,john-jacobs-jj-e13773-c2-eyoglass,2385,959,2.4869655891553704
JJ E13893,john-jacobs-jj-e13893-c4-eyeglasses,378,613,0.6166394779771615
HP E10008,hooper-hp-e10008-c2-eyeglasses,55,3,18.333333333333332
JJ E14307,john-jacobs-jj-e14307-c1-eyeglasses,0,778,0.0
JJ E14371,john-jacobs-jj-e14371-c3-eyeglasses,42,59,0.711864406779661
OJ E14391,ojos21-oj-e14391-c2-eyeglasses,0,183,0.0
JJ S14443,john-jacobs-jj-s14443-c1-sunglasses,218,1,218.0
JJ S14442,john-jacobs-jj-s14442-c2-sunglasses,93,11,8.454545454545455
LA E14616AF,lenskart-air-la-e14616af-c1-eyeglasses,0,14,0.0
JJ E14644,john-jacobs-jj-e14644-c4-eyeglasses,0,373,0.0
HP D10094L,hooper-hp-e10094ce-c1-eyeglasses,0,14,0.0
JJ E14727,john-jacobs-jj-e14727-c3-eyeglasses,0,1114,0.0
JJ E14730,john-jacobs-jj-e14730-c3-eyeglasses,0,370,0.0
JJ E14732,john-jacobs-jj-e14732-c3-eyeglasses,0,95,0.0
JJ E14735,john-jacobs-jj-e14735-c4-eyeglasses,0,630,0.0
JJ S14984,john-jacobs-jj-s14984-c2-sunglasses,0,17,0.0
LK E15167,lenskart-lk-e15167-c1-eyeglasses,0,1,0.0
LK E15172,lenskart-lk-e15172-c1-eyeglasses,0,1,0.0
Aquacolor Reivera Green Zero Power Monthly,aquacolor-premium-monthly-dispos-color-cl-reivera-green-2-lp,0,0,
VC S15214,vincent-chase-vc-s15214-c8-sunglasses,0,49,0.0
Bausch & Lomb Lacelle Dark Hazel Zero Power Monthly,bausch-lomb-lacelle-natural-look-dark-hazel1-lens-box,0,5000,0.0
JJ E10004,john-jacobs-jj-e10004-c14-eyeglasses,0,180,0.0
LK D16281,lenskart-lk-d16281-c1-eyeglasses,0,157,0.0
VC E16789,vincent-chase-vc-e16789-c4-eyeglasses,0,996,0.0
FC S12022,fallon-colby-fc-s12022-c3-sunglasses,1061,17,62.411764705882355
JJ E12837AF,john-jacobs-jj-e12837af-c2-eyeglasses,2,14,0.14285714285714285
JJ E10006,john-jacobs-jj-e10006-c3-dup-eyeglasses,492,9,54.666666666666664
JJ E10007,john-jacobs-jj-e10007-c3-dupc-eyeglasses,632,469,1.347547974413646
JJ E13345,john-jacobs-jj-e13345-c2-eyeglasses,415,600,0.6916666666666667
JJ E13494,john-jacobs-jj-e13494-c1-eyeglasses,681,62,10.983870967741936
LA E13543AF,lenskart-air-la-e13543af-c2-eyeglasses,3,63,0.047619047619047616
LA E13550AF,lenskart-air-la-e13550af-c2-eyeglasses,8,31,0.25806451612903225
JJ E13553,john-jacobs-jj-e13553-c2-full-rim-ne1w-eyeglasses,637,47,13.553191489361701
Clalen Iris Estelle Gray Zero Power Daily,clalen-iris-estelle-gray-dailies-premium-color-10-lens,28,50000,0.00056
Clalen Iris Blue Moon Zero Power Daily,clalen-iris-blue-moon-dailies-color-10-lens,23,49996,0.00046003680294423555
LKJ E10064,lenskart-junior-lkj-e10056ce-c2-eyeglasses,144,67,2.1492537313432836
LKJ E10067,lenskart-lkj-e10067-c1-eyeglasses,537,120,4.475
LKJ E10067CE,lenskart-lkj-e10067ce-c3-eyeglasses,429,62,6.919354838709677
LKJ E10074,lenskart-junior-lkj-e10074-c1-eyeglasses,589,102,5.7745098039215685
JJ E13932,john-jacobs-jj-e13932-c5-eyegglaassas,285,282,1.0106382978723405
JJ S13993,john-jacobs-jj-s13993-fxll-rom-c2-sunglas,40,29,1.3793103448275863
JJ E13097XL,john-jacobs-jj-e13097xl-c2-eyeglasses,212,361,0.5872576177285319
JJ E14150AF,john-jacobs-jj-e14150af-c2-eyeglasses,0,10,0.0
JJ E14308,john-jacobs-jj-e14308-c4-eyeglasses,0,582,0.0
JJ E14376,john-jacobs-jj-e14376-c2-eyeglasses,63,20,3.15
JJ E14382AF,john-jacobs-jj-e14382af-c3-eyeglasses,0,19,0.0
JJ E14645,john-jacobs-jj-e14645-c2-eyeglasses,0,321,0.0
JJ E14650,john-jacobs-jj-e14650-c2-eyeglasses,2,75,0.02666666666666667
JJ E12543,john-jacobs-jj-e12543-c7-eyeglasses,0,904,0.0
JJ E14730,john-jacobs-jj-e14730-c2-eyeglasses,0,531,0.0
JJ E14759,john-jacobs-jj-e14759-c1-eyeglasses,0,888,0.0
LKB S15546,lenskart-boost-lkb-s15546-c4-swimming-goggles,0,415,0.0
LKB S15546,lenskart-boost-lkb-s15546-c3-swimming-goggles,0,234,0.0
VC E13441,vincent-chase-vc-e13441-c7-eyeglasses,0,1947,0.0
LB E16384,lenskart-blu-lb-e16384-c1-eyeglasses,0,1267,0.0
LA E16726,lenskart-air-la-e16726-c2-eyeglasses,0,868,0.0
VC E16788,vincent-chase-vc-e16788-c1-eyeglasses,0,1115,0.0
LKJ E10036CE,lenskart-junior-new-e10036ce-full-rm-recgle-tr90-c2-eyeglses,503,66,7.621212121212121
JJ E13486,john-jacobs-jj-e13486-c2-eyeglasses,1687,152,11.098684210526315
LKJ E10062,lenskart-junior-lkj-e10062-c4-eyeglasses,58,78,0.7435897435897436
LKJ E10062,lenskart-junior-lkj-e10062-c13-eyeglasses,94,8,11.75
JJ E13101,john-jacobs-jj-e13101-c1-dup-eyeglasses,1961,684,2.8669590643274856
JJ E13097AF,john-jacobs-jj-e13097af-c6-null-ram-eyeglasses,2,91,0.02197802197802198
Clalen Iris Lucy Gray Zero Power Monthly,clalen-iris-lucy-gray-monthly-color-2-lens,11,49998,0.00022000880035201407
Clalen Iris Claire Brown Zero Power Monthly,clalen-iris-claire-brown-monthly-color-2-lens,21,49998,0.0004200168006720269
LKJ E10063,lenskart-junior-lkj-e10056-c5-eyeglasses,229,121,1.8925619834710743
LKJ E10065,lenskart-junior-lkj-e10059ce-c2-eyeglasses,318,46,6.913043478260869
LKJ E10065CE,lenskart-lkj-e10065ce-c4-eyeglasses,374,66,5.666666666666667
LKJ E10066CE,lenskart-lkj-e10066ce-c4-eyeglasses,317,51,6.215686274509804
LKJ E10066CE,lenskart-lkj-e10066ce-c2-eyeglasses,415,80,5.1875
LKJ E10031,lenskart-junior-lkj-e10031-c2-dup-eyeglasses,469,92,5.0978260869565215
JJ E13470,john-jacobs-jj-e13470-c1-dup-eye,902,593,1.521079258010118
JJ E13940,john-jacobs-jj-e13940-c4-eyegglaassas,0,679,0.0
JJ E14308,john-jacobs-jj-e14308-c2-eyeglasses,0,412,0.0
JJ E14378,john-jacobs-jj-e14378-c1-eyeglasses,11,687,0.01601164483260553
JJ E14378,john-jacobs-jj-e14378-c2-eyeglasses,28,399,0.07017543859649122
OJ E14383,ojos21-oj-e14383-c2-eyeglasses,0,200,0.0
OJ E14360,ojos-oj-e14360-c3-eyeglasses,0,60,0.0
HP D10097L,hooper-hp-e10097ce-c2-eyeglasses,0,111,0.0
HP D10098L,hooper-hp-e10098ce-c1-eyeglasses,0,101,0.0
JJ E14690,john-jacobs-jj-e14690-c2-eyeglasses,0,403,0.0
JJ S14697,john-jacobs-jj-s14697-c4-sunglasses,0,5,0.0
JJ E14730,john-jacobs-jj-e14730-c1-eyeglasses,0,670,0.0
JJ E14732,john-jacobs-jj-e14732-c2-eyeglasses,0,217,0.0
JJ E14753,john-jacobs-jj-e14753-c1-eyeglasses,0,408,0.0
JJ S14986,john-jacobs-jj-s14986-c3-sunglasses,0,2,0.0
OJ E14894,ojos21-oj-e14894-c1-eyeglasses,0,27,0.0
Aquacolor Tangy Brown Zero Power Monthly,aquacolor-premium-monthly-dispos-color-cl-tangy-brown-2-lp,0,0,
LB E13738,lenskart-blu-lb-e13738-c9-eyeglasses,0,335,0.0
LB E16064,lenskart-blu-lb-e16064-c2-eyeglasses,0,283,0.0
LK D16283,lenskart-lk-d16283-c1-eyeglasses,0,141,0.0
JJ S16632,john-jacobs-jj-s16632-c2-sunglasses,0,808,0.0
JJ S16632,john-jacobs-jj-s16632-c1-sunglasses,0,919,0.0
VC S16732,vincent-chase-vc-s16732-c1-sunglasses,0,1262,0.0
LK S16735,lenskart-studio-lk-s16735-c2-sunglasses,0,515,0.0
VC E16787,vincent-chase-vc-e16787-c4-eyeglasses,0,1973,0.0
VC E16792,vincent-chase-vc-e16792-c2-eyeglasses,0,1125,0.0
JJ E11464,john-jacobs-jj-e11464-c2-dupc-eyeglasses,2711,183,14.814207650273223
JJ E12784,john-jacobs-jj-e12784-c2-dupc-eyeglass,2886,1311,2.2013729977116703
JJ E10118,john-jacobs-jj-e10118-c2-dupc-eyeglasses,998,1489,0.6702484889187375
JJ E11820,john-jacobs-jj-e11820-c4-dupc-eyeglasses,1154,1492,0.7734584450402144
LA E13406AF,lenskart-air-lla-e13406af-full-rim-ultem-c3-eyeglasses,13,320,0.040625
JJ E13005,john-jacobs-jj-e13005-c1-dupl-eyeglasses,1371,728,1.8832417582417582
Clalen Iris Estelle Brown Zero Power Daily,clalen-iris-estelle-brown-dailies-premium-color-10-lens,34,49981,0.0006802584982293271
Clalen Iris Astra Glitter Zero Power Daily,clalen-iris-glitter-dailies-color-10-lens,14,49998,0.0002800112004480179
Clalen Iris Sunflower Gray Zero Power Monthly,clalen-iris-sunflower-gray-monthly-color-2-lens,6,50000,0.00012
JJ E13929,john-jacobs-jj-e13929-c3-eyegglaassas,172,211,0.8151658767772512
JJ E13932,john-jacobs-jj-e13932-c1-eyegglaassas,303,212,1.429245283018868
JJ E13931,john-jacobs-jj-e13931-c5-eyegglaassas,109,39,2.7948717948717947
JJ S13934,john-jacobs-jj-s13934-c4-sunglaasseas,122,10,12.2
JJ S13997,john-jacobs-jj-s13997-fxll-rom-c1-sunglas,61,29,2.103448275862069
JJ E14306,john-jacobs-jj-e14306-c1-eyeglasses,0,758,0.0
OJ E14391,ojos21-oj-e14391-c1-eyeglasses,0,248,0.0
OJ E14439,ojos-oj-e14520-c2-eyeglasses,0,74,0.0
HP D10104M,hooper-hp-e10104ce-c2-eyeglasses,0,22,0.0
HP D10008M,hooper-hp-e10008ce-c1-eyeglasses,0,12,0.0
HP D10092L,hooper-hp-e10092ce-c2-eyeglasses,0,18,0.0
HP D10103M,hooper-hp-e10103ce-c2-eyeglasses,0,16,0.0
JJ S14697,john-jacobs-jj-s14697-c1-sunglasses,0,18,0.0
JJ E12784,john-jacobs-jj-e12784-c4-eyeglasses,0,244,0.0
OJ E14721,ojos21-oj-e14721-c2-eyeglasses,0,27,0.0
OJ E14717,ojos21-oj-e14717-c3-eyeglasses,0,147,0.0
OJ S15229,ojos21-oj-s15229-c2-sunglasses,0,62,0.0
LKB S15376,lenskart-boost-lkb-s15376-c4-sunglasses,0,410,0.0
JJ S15450,john-jacobs-jj-s15450-c3-sunglasses,0,69,0.0
OJ S15730,ojos-oj-s15730-c3-sunglasses,0,133,0.0
LK D16257,lenskart-lk-d16257-c1-eyeglasses,0,236,0.0
LK D16285,lenskart-lk-d16285-c1-eyeglasses,0,187,0.0
LA E16727,lenskart-air-la-e16727-c1-eyeglasses,0,1528,0.0
VC E16787,vincent-chase-vc-e16787-c2-eyeglasses,0,1289,0.0
LA E11411/N,lenskart-air-la-e11411/n-c6-eyeglasses,0,1045,0.0
LA E11415,lenskart-air-la-e11415-c8-eyeglasses,0,824,0.0
VC 6501,toi-special-vc-6501-black-white-c7-eyeglasses,393,21,18.714285714285715
JJ E10227,john-jacobs-jj-e10227-c4-eyeglasses,1849,130,14.223076923076922
JJ E11676,john-jacobs-jj-e11676-c1-dupc-eyeglasses,1915,23,83.26086956521739
JJ E12648,john-jacobs-jj-e12648-c1--rim-round-acetate-eyeglasses-dup,2336,983,2.3763987792472023
LKJ E10009CE,lenskart-junior-lkj-e10009ce-c2-eyeglasses,187,20,9.35
LA E13386AF,lenskart-air-la-e13386af-c4-eyeglasses,11,104,0.10576923076923077
JJ E12996,john-jacobs-jj-e12996-c1-dupl-eyeglasses,1275,103,12.37864077669903
LA E13512AF,lenskart-air-la-e13512af-c4-eyeglasses,7,70,0.1
LA E13543AF,lenskart-air-la-e13543af-c1-eyeglasses,0,451,0.0
JJ E13099,john-jacobs-jj-e13099-c2-dup-eyeglasses,1175,9,130.55555555555554
Clalen Iris Latin Zero Power Daily,clalen-iris-latin-dailies-color-10-lens,6,50000,0.00012
Clalen Iris Joy Green Zero Power Monthly,clalen-iris-joy-green-monthly-color-2-lens,15,49998,0.0003000120004800192
LKJ E10063,lenskart-junior-lkj-e10056-c4-eyeglasses,142,75,1.8933333333333333
LKJ E10067,lenskart-lkj-e10067-c2-eyeglasses,369,35,10.542857142857143
LKJ E10067,lenskart-lkj-e10067-c3-eyeglasses,238,74,3.2162162162162162
LKJ E10066CE,lenskart-lkj-e10066ce-c1-eyeglasses,639,95,6.726315789473684
LKJ E10065CE,lenskart-lkj-e10065ce-c3-eyeglasses,447,93,4.806451612903226
LKJ E10062,lenskart-junior-lkj-e10062-c13-dup-eyeglasses,116,8,14.5
JJ E14147AF,john-jacobs-jj-e13741af-c1-eyoglass,12,16,0.75
JJ E13939,john-jacobs-jj-e13939-c3-eyegglaassas,31,374,0.08288770053475936
JJ E14195AF,john-jacobs-jj-e14195af-c2-eyeglasses,0,35,0.0
JJ E14306,john-jacobs-jj-e14306-c2-eyeglasses,0,187,0.0
JJ E14371,john-jacobs-jj-e14371-c1-eyeglasses,45,161,0.2795031055900621
OJ E14384,ojos21-oj-e14384-c2-eyeglasses,0,215,0.0
